Gender,Age,Tenure_Months,Monthly_Minutes,Data_Usage_GB,Support_Calls,Monthly_Charges,Total_Charges,Late_Payments,Satisfaction_Score,Complaints,Phone_Service,Churn,Avg_Charge_Per_Month,Charge_Deviation,Support_Call_Rate,CLV_Proxy,Late_Payment_Ratio,Engagement_Score,High_Risk_Flag,Location_Suburban,Location_Urban,Contract_Type_One Year,Contract_Type_Two Year,Payment_Method_Credit Card,Payment_Method_Electronic Check,Payment_Method_Mailed Check,Internet_Service_Fiber Optic,Internet_Service_No,Tenure_Category_12-24m,Tenure_Category_24-48m,Tenure_Category_48-72m,Tenure_Category_6-12m
0,42,8,161.0,5.5,2.0,87.46,785.11,1,2.0,2,1,1,98.14,22.12,0.25,699.68,0.125,0.2899,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,28,58,763.0,2.9,0.0,52.16,3123.54,2,3.0,0,1,0,53.85,-13.18,0.0,3025.28,0.0345,0.5295,0,0,1,1,0,0,1,0,1,0,0,0,1,0
0,40,32,154.0,15.25,0.0,74.67,2335.21,1,5.0,0,1,0,72.98,9.33,0.0,2389.44,0.0312,0.659,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,51,12,345.0,3.5,1.0,83.58,1042.54,0,4.0,2,1,0,86.88,18.24,0.0833,1002.96,0.0,0.4411,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,69,2,425.0,10.8,2.0,90.75,159.57,0,2.0,1,1,1,79.78,25.41,1.0,181.5,0.0,0.4954,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,57,7,856.0,3.5,3.5,52.28,319.26,3,4.0,2,1,0,45.61,-13.06,0.5,365.96,0.4286,0.637,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,40,72,505.0,5.5,3.5,59.74,4314.01,1,3.0,2,1,0,59.92,-5.6,0.0486,4301.28,0.0139,0.4818,0,1,0,1,0,0,1,0,0,1,0,0,1,0
0,46,8,457.0,2.4,1.0,55.67,495.42,0,3.0,2,0,0,61.93,-9.67,0.125,445.36,0.0,0.4024,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1,48,9,312.0,12.5,2.0,47.21,419.59,0,4.0,1,1,0,46.62,-18.13,0.2222,424.89,0.0,0.6055,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1,24,5,604.0,5.2,0.0,68.87,269.66,0,3.0,2,1,0,53.93,3.53,0.0,344.35,0.0,0.5138,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,57,39,397.0,0.1,3.5,37.04,1379.72,0,5.0,1,1,1,35.38,-28.3,0.0897,1444.56,0.0,0.4541,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,50,7,454.0,0.1,1.0,98.26,725.47,0,4.0,0,1,0,103.64,32.92,0.1429,687.82,0.0,0.416,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,38,9,428.0,5.6,1.0,62.48,587.6,2,5.0,0,1,0,65.29,-2.86,0.1111,562.32,0.2222,0.5742,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,19,12,643.0,0.6,0.0,59.78,742.95,0,3.0,2,1,0,61.91,-5.56,0.0,717.36,0.0,0.4383,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,35,13,652.0,6.3,1.0,23.23,237.94,2,2.0,2,1,1,18.3,-42.11,0.0769,301.99,0.1538,0.4939,0,1,0,0,0,1,0,0,1,0,1,0,0,0
0,64,12,321.0,1.9,1.0,33.48,369.33,2,5.0,1,1,0,30.78,-31.86,0.0833,401.76,0.1667,0.4604,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,50,16,374.0,3.9,2.0,91.06,1427.72,0,3.0,1,1,1,89.23,25.72,0.125,1456.96,0.0,0.4001,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,54,40,354.0,1.0,0.0,133.08375,4466.516250000001,1,1.0,2,1,1,111.66,67.74,0.0,5323.35,0.025,0.2154,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1,51,41,536.0,1.4,1.0,84.26,3460.74,2,3.0,0,1,0,84.41,18.92,0.0244,3454.66,0.0488,0.413,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,37,38,681.0,2.9,1.0,58.23,2176.1,0,5.0,2,0,0,57.27,-7.11,0.0263,2212.74,0.0,0.6181,0,0,1,1,0,0,1,0,1,0,0,1,0,0
0,52,2,539.0,5.5,0.0,48.58,85.67,1,1.0,1,0,0,42.84,-16.76,0.0,97.16,0.5,0.3748,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,68,38,61.0,0.8,0.0,36.22,1335.72,1,2.0,1,1,0,35.15,-29.12,0.0,1376.36,0.0263,0.1591,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,67,3,651.0,1.7,3.0,25.47,20.0,0,1.0,0,1,0,6.67,-39.87,1.0,76.41,0.0,0.343,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,35,3,230.0,1.2,0.0,73.33,158.93,0,3.0,0,1,0,52.98,7.99,0.0,219.99,0.0,0.2918,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,63,70,356.0,9.9,3.5,67.35,4466.516250000001,2,3.0,1,1,0,63.81,2.01,0.05,4714.5,0.0286,0.5112,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1,41,41,539.0,5.2,3.0,45.69,1888.83,1,5.0,0,1,0,46.07,-19.65,0.0732,1873.29,0.0244,0.6089,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,25,19,483.0,3.2,3.5,63.37,1159.46,0,4.0,0,1,0,61.02,-1.97,0.1842,1204.03,0.0,0.4881,0,0,1,0,1,1,0,0,0,1,1,0,0,0
0,47,49,674.0,14.7,2.0,70.41,3457.62,3,5.0,2,1,0,70.56,5.07,0.0408,3450.09,0.0612,0.8475,0,1,0,0,1,1,0,0,1,0,0,0,1,0
0,61,72,377.0,6.7,2.0,21.58,1611.56,0,2.0,2,0,0,22.38,-43.76,0.0278,1553.76,0.0,0.3963,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,27,22,306.0,13.5,1.0,90.11,1984.49,0,5.0,1,1,0,90.2,24.77,0.0455,1982.42,0.0,0.6829,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,40,22,437.0,4.6,1.0,101.35,2164.28,1,3.0,3,1,1,98.38,36.01,0.0455,2229.7,0.0455,0.438,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,69,33,695.0,0.7,1.0,65.49,2134.76,1,1.0,3,1,1,64.69,0.15,0.0303,2161.17,0.0303,0.3402,0,1,0,1,0,0,1,0,0,1,0,1,0,0
0,66,6,625.0,5.6,3.5,114.2,740.25,0,4.0,0,0,0,123.38,48.86,0.5833,685.2,0.0,0.5897,0,1,0,1,0,0,0,1,1,0,0,0,0,0
0,28,4,517.0,1.1,1.0,80.24,321.19,0,4.0,0,1,0,80.3,14.9,0.25,320.96,0.0,0.4598,0,0,1,1,0,0,0,1,0,1,0,0,0,0
1,19,34,765.0,2.1,2.0,106.43,3579.93,0,4.0,0,1,1,105.29,41.09,0.0588,3618.62,0.0,0.5746,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,43,10,728.0,3.6,1.0,60.35,576.41,0,3.0,1,1,1,57.64,-4.99,0.1,603.5,0.0,0.5299,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,53,3,657.0,0.9,2.0,90.23,340.49,0,5.0,4,0,1,113.5,24.89,0.6667,270.69,0.0,0.5695,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,50,9,264.0,0.1,3.0,72.07,699.32,3,3.0,1,1,1,77.7,6.73,0.3333,648.63,0.3333,0.2832,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,64,10,656.0,2.0,0.0,45.2,446.61,1,4.0,2,0,0,44.66,-20.14,0.0,452.0,0.1,0.5308,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,30,72,459.0,8.7,3.0,83.9,4466.516250000001,0,1.0,0,0,1,62.03,18.56,0.0417,6040.8,0.0,0.4071,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,57,28,421.0,0.1,0.0,91.67,2584.83,1,3.0,0,0,0,92.32,26.33,0.0,2566.76,0.0357,0.3433,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,42,18,363.0,0.6,0.0,66.74,1168.67,3,5.0,1,1,0,64.93,1.4,0.0,1201.32,0.1667,0.451,0,0,1,1,0,0,0,1,1,0,1,0,0,0
1,21,72,465.0,8.2,1.0,63.18,4466.516250000001,2,2.0,0,1,1,62.03,-2.16,0.0139,4548.96,0.0278,0.4596,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,59,56,374.0,1.8,0.0,93.64,4466.516250000001,3,2.0,1,1,0,79.76,28.3,0.0,5243.84,0.0536,0.2988,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,36,17,533.0,13.9,0.0,39.3,609.44,1,2.0,3,1,0,35.85,-26.04,0.0,668.1,0.0588,0.5978,0,1,0,1,0,0,1,0,1,0,1,0,0,0
1,35,56,465.0,2.4,1.0,48.46,2759.42,1,3.0,0,1,0,49.28,-16.88,0.0179,2713.76,0.0179,0.4055,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,54,12,544.0,8.0,2.0,55.45,620.45,1,2.0,1,1,1,51.7,-9.89,0.1667,665.4,0.0833,0.4859,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0,47,6,610.0,1.5,2.0,56.81,250.54,4,3.0,0,1,0,41.76,-8.53,0.3333,340.86,0.6667,0.4433,0,0,1,0,1,1,0,0,1,0,0,0,0,0
1,36,6,441.0,0.3,1.0,36.46,272.24,3,3.0,3,1,0,45.37,-28.88,0.1667,218.76,0.5,0.3549,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,40,26,352.0,10.7,1.0,39.4,1071.64,2,2.0,2,1,0,41.22,-25.94,0.0385,1024.4,0.0769,0.4654,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,33,16,98.0,13.1,0.0,83.48,1300.77,2,1.0,3,1,0,81.3,18.14,0.0,1335.68,0.125,0.3553,1,0,1,1,0,0,0,1,0,1,1,0,0,0
1,18,25,654.0,6.2,0.0,55.35,1481.74,0,3.0,2,1,0,59.27,-9.99,0.0,1383.75,0.0,0.5527,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,29,27,515.0,7.3,1.0,20.88,608.07,0,4.0,1,1,0,22.52,-44.46,0.037,563.76,0.0,0.581,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,41,1,464.0,0.1,0.0,67.55,20.0,0,4.0,0,1,1,20.0,2.21,0.0,67.55,0.0,0.4198,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,51,1,734.0,7.0,0.0,81.06,41.36,1,5.0,0,1,0,41.36,15.72,0.0,81.06,1.0,0.7191,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,25,18,242.0,3.2,1.0,84.15,1580.26,1,3.0,0,1,1,87.79,18.81,0.0556,1514.7,0.0556,0.3357,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,35,5,511.0,3.0,3.0,113.27,675.18,0,2.0,0,1,0,135.04,47.93,0.6,566.35,0.0,0.3749,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,65,24,307.0,3.9,2.0,56.71,1356.12,1,5.0,0,1,0,56.5,-8.63,0.0833,1361.04,0.0417,0.4944,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,22,19,631.0,1.6,0.0,55.55,1094.47,1,5.0,0,1,1,57.6,-9.79,0.0,1055.45,0.0526,0.5734,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,43,21,54.0,6.0,1.0,81.66,1688.73,0,1.0,1,1,0,80.42,16.32,0.0476,1714.86,0.0,0.1987,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1,47,8,660.0,1.8,1.0,66.14,551.14,0,3.0,1,1,1,68.89,0.8,0.125,529.12,0.0,0.4684,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,30,24,652.0,4.1,2.0,60.48,1434.12,2,1.0,2,0,1,59.76,-4.86,0.0833,1451.52,0.0833,0.3906,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,36,42,315.0,0.7,1.0,66.73,2720.87,1,3.0,1,1,0,64.78,1.39,0.0238,2802.66,0.0238,0.3145,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,46,72,513.0,5.6,1.0,77.4,4466.516250000001,1,5.0,0,1,0,62.03,12.06,0.0139,5572.8,0.0139,0.6068,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,20,43,319.0,1.1,1.0,81.29,3639.98,2,3.0,1,0,1,84.65,15.95,0.0233,3495.47,0.0465,0.3239,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,43,19,585.0,0.9,1.0,69.37,1297.15,1,1.0,3,1,0,68.27,4.03,0.0526,1318.03,0.0526,0.302,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,57,5,664.0,0.1,0.0,26.77,140.33,1,1.0,0,0,0,28.07,-38.57,0.0,133.85,0.2,0.3165,0,0,1,1,0,0,0,1,1,0,0,0,0,0
1,29,27,299.0,0.6,2.0,75.88,2070.17,0,4.0,1,1,0,76.67,10.54,0.0741,2048.76,0.0,0.3664,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1,19,66,240.0,1.3,2.0,20.0,1312.88,0,1.0,1,1,0,19.89,-45.34,0.0303,1320.0,0.0,0.1776,0,0,1,1,0,1,0,0,0,1,0,0,1,0
1,28,5,719.0,1.3,0.0,51.16,219.41,1,1.0,0,0,1,43.88,-14.18,0.0,255.8,0.2,0.3612,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,61,7,888.0,2.0,3.0,53.23,391.66,1,4.0,0,1,0,55.95,-12.11,0.4286,372.61,0.1429,0.6197,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,45,3,598.0,0.3,0.0,51.29,180.55,2,3.0,1,1,0,60.18,-14.05,0.0,153.87,0.6667,0.4151,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,35,32,613.0,13.7,1.0,86.58,2776.07,2,2.0,1,1,0,86.75,21.24,0.0312,2770.56,0.0625,0.6245,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,30,12,433.0,0.6,2.0,44.89,509.02,0,3.0,1,1,1,42.42,-20.45,0.1667,538.68,0.0,0.3578,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,54,1,536.0,6.1,1.0,100.73,85.13,0,1.0,0,1,0,85.13,35.39,1.0,100.73,0.0,0.3855,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,39,49,570.0,3.8,2.0,39.92,1918.35,0,3.0,0,1,0,39.15,-25.42,0.0408,1956.08,0.0,0.4732,0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,29,19,463.0,4.0,1.0,89.45,1731.24,1,5.0,1,1,0,91.12,24.11,0.0526,1699.55,0.0526,0.5562,0,1,0,0,1,1,0,0,1,0,1,0,0,0
1,19,9,769.0,0.6,3.5,118.46,1080.16,2,5.0,1,1,1,120.02,53.12,0.3889,1066.14,0.2222,0.6066,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1,54,10,535.0,1.4,0.0,34.55,351.17,1,3.0,1,1,0,35.12,-30.79,0.0,345.5,0.1,0.4126,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,24,8,561.0,7.6,0.0,54.87,389.66,1,2.0,0,1,1,48.71,-10.47,0.0,438.96,0.125,0.4846,0,0,1,1,0,1,0,0,0,0,0,0,0,1
0,43,14,467.0,3.1,0.0,64.51,840.82,1,5.0,1,1,0,60.06,-0.83,0.0,903.14,0.0714,0.54,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0,43,9,487.0,3.1,3.0,75.59,673.64,1,5.0,0,0,0,74.85,10.25,0.3333,680.31,0.1111,0.5477,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,41,19,743.0,3.9,2.0,63.35,1100.02,0,1.0,1,1,0,57.9,-1.99,0.1053,1203.65,0.0,0.4215,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,29,35,529.0,2.8,1.0,67.99,2403.19,2,1.0,1,1,0,68.66,2.65,0.0286,2379.65,0.0571,0.3179,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,33,26,533.0,8.2,2.0,72.14,1864.05,3,2.0,1,1,1,71.69,6.8,0.0769,1875.64,0.1154,0.4856,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,40,8,536.0,6.9,3.5,44.59,315.48,2,2.0,1,1,0,39.44,-20.75,0.4375,356.72,0.25,0.4612,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,57,18,427.0,1.9,2.0,75.61,1284.02,3,2.0,1,1,1,71.33,10.27,0.1111,1360.98,0.1667,0.3211,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,26,44,218.0,8.4,3.0,87.98,3875.05,1,5.0,1,1,0,88.07,22.64,0.0682,3871.12,0.0227,0.5488,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,49,1,814.0,3.7,3.0,81.2,99.13,1,2.0,2,1,0,99.13,15.86,3.0,81.2,1.0,0.5048,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,32,1,713.0,4.9,0.0,101.28,173.11,2,5.0,0,1,1,173.11,35.94,0.0,101.28,2.0,0.6697,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,54,19,749.0,10.1,0.0,45.39,836.0,2,3.0,1,1,0,44.0,-19.95,0.0,862.41,0.1053,0.6658,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,30,24,285.0,3.2,2.0,96.07,2375.16,1,1.0,0,1,1,98.96,30.73,0.0833,2305.68,0.0417,0.2322,0,0,1,1,0,0,1,0,0,1,1,0,0,0
0,22,5,788.0,7.1,2.0,98.11,497.9,0,2.0,1,1,1,99.58,32.77,0.4,490.55,0.0,0.5617,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,28,32,893.0,4.9,2.0,51.94,1671.64,1,5.0,0,1,1,52.24,-13.4,0.0625,1662.08,0.0312,0.7387,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,27,24,708.0,2.8,1.0,66.09,1680.49,0,2.0,1,0,1,70.02,0.75,0.0417,1586.16,0.0,0.4465,0,0,1,0,0,0,0,1,1,0,1,0,0,0
0,69,61,829.0,7.8,1.0,29.62,1834.27,2,3.0,1,1,0,30.07,-35.72,0.0164,1806.82,0.0328,0.6512,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1,30,4,659.0,0.6,0.0,51.63,227.31,3,4.0,1,1,0,56.83,-13.71,0.0,206.52,0.75,0.5044,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,58,33,330.0,4.4,3.0,52.48,1704.93,2,4.0,0,1,0,51.66,-12.86,0.0909,1731.84,0.0606,0.4531,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,63,2,601.0,0.2,1.0,70.08,77.06,0,2.0,2,1,1,38.53,4.74,0.5,140.16,0.0,0.3543,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,67,19,295.0,0.8,0.0,38.11,746.56,3,2.0,2,1,0,39.29,-27.23,0.0,724.09,0.1579,0.2488,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,32,19,380.0,4.6,0.0,42.33,824.45,1,5.0,0,1,1,43.39,-23.01,0.0,804.27,0.0526,0.5362,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,59,11,563.0,1.8,3.5,50.67,546.36,2,1.0,1,1,0,49.67,-14.67,0.3182,557.37,0.1818,0.3112,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1,24,44,536.0,1.5,2.0,33.48,1458.92,2,4.0,0,1,0,33.16,-31.86,0.0455,1473.12,0.0455,0.475,0,0,1,0,1,1,0,0,1,0,0,1,0,0
0,57,1,592.0,15.25,3.0,45.1,20.0,1,4.0,1,0,0,20.0,-20.24,3.0,45.1,1.0,0.7669,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,45,17,141.0,2.3,1.0,109.97,1845.39,0,4.0,1,1,1,108.55,44.63,0.0588,1869.49,0.0,0.3393,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1,49,5,469.0,4.2,3.5,49.21,290.31,1,1.0,1,1,0,58.06,-16.13,0.7,246.05,0.2,0.3224,0,0,1,0,1,1,0,0,0,1,0,0,0,0
1,52,32,609.0,3.8,2.0,96.55,3088.44,3,4.0,0,1,1,96.51,31.21,0.0625,3089.6,0.0938,0.5482,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,32,1,649.0,0.3,1.0,72.28,20.0,0,1.0,0,1,0,20.0,6.94,1.0,72.28,0.0,0.3147,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,65,42,662.0,5.6,2.0,77.58,3262.43,1,4.0,0,1,0,77.68,12.24,0.0476,3258.36,0.0238,0.6039,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,53,43,550.0,3.6,2.0,57.58,2585.01,1,4.0,0,1,1,60.12,-7.76,0.0465,2475.94,0.0233,0.5216,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0,38,42,424.0,2.4,2.0,33.53,1510.38,0,5.0,0,1,0,35.96,-31.81,0.0476,1408.26,0.0,0.5097,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,23,3,600.0,0.3,0.0,108.17,271.02,1,5.0,0,1,0,90.34,42.83,0.0,324.51,0.3333,0.5359,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,18,23,440.0,1.7,0.0,40.43,869.58,0,3.0,0,1,1,37.81,-24.91,0.0,929.89,0.0,0.3821,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1,21,1,680.0,10.8,1.0,71.63,41.27,1,5.0,1,1,1,41.27,6.29,1.0,71.63,1.0,0.7731,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,28,45,585.0,1.0,3.0,75.08,3353.96,1,3.0,0,0,0,74.53,9.74,0.0667,3378.6,0.0222,0.4239,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,61,30,487.0,1.2,1.0,20.0,584.81,1,4.0,1,1,0,19.49,-45.34,0.0333,600.0,0.0333,0.4503,0,1,0,0,1,1,0,0,0,1,0,1,0,0
0,43,18,346.0,1.1,1.0,34.67,545.67,0,3.0,0,1,0,30.32,-30.67,0.0556,624.06,0.0,0.3343,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,54,31,723.0,11.1,2.0,80.04,2496.71,0,3.0,0,1,0,80.54,14.7,0.0645,2481.24,0.0,0.6755,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,40,2,611.0,6.0,1.0,74.95,109.04,1,2.0,0,1,0,54.52,9.61,0.5,149.9,0.5,0.4722,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0,46,18,920.0,10.7,2.0,66.68,1200.79,1,5.0,2,0,0,66.71,1.34,0.1111,1200.24,0.0556,0.8632,0,0,1,0,0,0,1,0,1,0,1,0,0,0
1,38,8,605.0,12.3,0.0,81.67,634.38,1,1.0,3,1,0,79.3,16.33,0.0,653.36,0.125,0.5339,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,65,72,621.0,13.2,1.0,65.47,4466.516250000001,1,1.0,1,1,0,62.03,0.13,0.0139,4713.84,0.0139,0.5577,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1,62,46,206.0,3.3,1.0,45.3,2010.54,0,2.0,1,1,0,43.71,-20.04,0.0217,2083.8,0.0,0.2639,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,62,31,562.0,3.2,0.0,82.55,2533.26,1,1.0,1,1,1,81.72,17.21,0.0,2559.05,0.0323,0.3384,0,1,0,1,0,0,0,1,1,0,0,1,0,0
0,66,65,436.0,8.8,2.0,26.92,1691.26,1,2.0,1,1,1,26.02,-38.42,0.0308,1749.8,0.0154,0.4602,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,44,10,665.0,2.0,0.0,49.83,436.85,0,3.0,1,1,1,43.68,-15.51,0.0,498.3,0.0,0.4743,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,56,55,566.0,0.1,0.0,88.25,4466.516250000001,1,4.0,2,1,0,81.21,22.91,0.0,4853.75,0.0182,0.4589,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1,57,9,697.0,2.0,2.0,84.34,769.08,0,3.0,2,1,0,85.45,19.0,0.2222,759.06,0.0,0.4865,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,30,31,926.0,6.3,1.0,76.82,2287.37,1,1.0,0,1,1,73.79,11.48,0.0323,2381.42,0.0323,0.5389,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,40,32,340.0,0.7,3.0,112.77,3664.61,2,5.0,0,1,0,114.52,47.43,0.0938,3608.64,0.0625,0.4441,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,33,1,689.0,7.7,3.0,70.35,122.6,1,1.0,0,1,0,122.6,5.01,3.0,70.35,1.0,0.4756,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,47,10,636.0,8.4,1.0,63.92,738.79,2,5.0,0,1,0,73.88,-1.42,0.1,639.2,0.2,0.709,0,0,1,1,0,0,1,0,1,0,0,0,0,1
1,21,1,895.0,0.5,3.5,101.15,49.8,1,1.0,0,1,1,49.8,35.81,3.5,101.15,1.0,0.4129,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,57,72,641.0,0.5,1.0,78.95,4466.516250000001,0,1.0,0,1,0,62.03,13.61,0.0139,5684.4,0.0,0.3155,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,33,3,620.0,1.1,1.0,64.69,956.3499999999999,2,2.0,1,1,0,318.78,-0.65,0.3333,194.07,0.6667,0.3793,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,48,18,670.0,2.2,3.0,79.86,1388.65,0,1.0,2,1,1,77.15,14.52,0.1667,1437.48,0.0,0.3601,0,1,0,0,0,1,0,0,0,1,1,0,0,0
1,59,37,684.0,3.8,1.0,81.04,2956.9,1,1.0,1,1,0,79.92,15.7,0.027,2998.48,0.027,0.3969,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,42,5,790.0,3.3,1.0,54.66,333.83,2,5.0,2,1,1,66.77,-10.68,0.2,273.3,0.4,0.6677,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,61,15,336.0,9.6,1.0,38.6,623.43,0,3.0,0,0,1,41.56,-26.74,0.0667,579.0,0.0,0.4976,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,29,22,421.0,0.8,3.0,60.77,1303.63,1,2.0,3,1,0,59.26,-4.57,0.1364,1336.94,0.0455,0.2971,0,1,0,0,1,0,0,1,1,0,1,0,0,0
0,43,4,847.0,6.0,1.0,127.08,527.63,1,3.0,0,1,1,131.91,61.74,0.25,508.32,0.25,0.6227,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,54,36,108.0,4.0,1.0,118.71,4305.63,2,3.0,2,1,1,119.6,53.37,0.0278,4273.56,0.0556,0.3001,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,65,8,483.0,6.7,1.0,51.9,343.1,0,1.0,0,1,0,42.89,-13.44,0.125,415.2,0.0,0.3769,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,50,5,529.0,2.1,1.0,55.1,262.43,2,5.0,0,0,0,52.49,-10.24,0.2,275.5,0.4,0.5441,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,45,19,464.0,3.2,1.0,71.41,1400.44,3,4.0,0,1,0,73.71,6.07,0.0526,1356.79,0.1579,0.4808,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1,26,12,816.0,0.1,1.0,57.91,562.13,1,3.0,0,1,1,46.84,-7.43,0.0833,694.92,0.0833,0.4948,0,0,1,0,0,0,1,0,1,0,0,0,0,1
