CustomerID,Gender,Age,Location,Tenure_Months,Contract_Type,Payment_Method,Monthly_Minutes,Data_Usage_GB,Support_Calls,Monthly_Charges,Total_Charges,Late_Payments,Satisfaction_Score,Complaints,Internet_Service,Phone_Service,Churn
CUST-00205,Female,36,Rural,42,Month-to-Month,Mailed Check,315,0.7,1,66.73,2720.87,1,3.0,1,DSL,Yes,0
CUST-00206,Male,46,Urban,72,Month-to-Month,Electronic Check,513,5.6,1,77.4,5564.27,1,5.0,0,Fiber Optic,Yes,0
CUST-00207,Female,20,Urban,43,Month-to-Month,Electronic Check,319,1.1,1,81.29,3639.98,2,3.0,1,DSL,No,1
CUST-00208,Female,43,Rural,19,One Year,Electronic Check,585,0.9,1,69.37,1297.15,1,1.0,3,Fiber Optic,Yes,0
CUST-00209,Female,57,Urban,5,One Year,Mailed Check,664,0.1,0,26.77,140.33,1,1.0,0,Fiber Optic,No,0
CUST-00210,Male,29,Urban,27,Two Year,Electronic Check,299,0.6,2,75.88,2070.17,0,4.0,1,No,Yes,0
CUST-00211,Male,19,Urban,66,One Year,Credit Card,240,1.3,2,20.0,1312.88,0,1.0,1,No,Yes,0
CUST-00212,Male,28,Suburban,5,One Year,Electronic Check,719,1.3,0,51.16,219.41,1,1.0,0,DSL,No,1
CUST-00213,Male,61,Suburban,7,One Year,Bank Transfer,888,2.0,3,53.23,391.66,1,4.0,0,DSL,Yes,0
CUST-00214,Male,45,Urban,3,Two Year,Mailed Check,598,0.3,0,51.29,180.55,2,3.0,1,DSL,Yes,0
CUST-00215,Male,35,Urban,32,Month-to-Month,Bank Transfer,613,13.7,1,86.58,2776.07,2,2.0,1,DSL,Yes,0
CUST-00216,Male,30,Rural,12,Month-to-Month,Credit Card,433,0.6,2,44.89,509.02,0,3.0,1,DSL,Yes,1
CUST-00217,Female,54,Suburban,1,One Year,Credit Card,536,6.1,1,100.73,85.13,0,1.0,0,DSL,Yes,0
CUST-00218,Male,39,Suburban,49,Month-to-Month,Electronic Check,570,3.8,2,39.92,1918.35,0,3.0,0,Fiber Optic,Yes,0
CUST-00219,Female,29,Suburban,19,Two Year,Credit Card,463,4.0,1,89.45,1731.24,1,5.0,1,Fiber Optic,Yes,0
CUST-00220,Male,19,Urban,9,One Year,Mailed Check,769,0.6,4,118.46,1080.16,2,5.0,1,Fiber Optic,Yes,1
CUST-00221,Male,54,Suburban,10,Month-to-Month,Credit Card,535,1.4,0,34.55,351.17,1,3.0,1,No,Yes,0
CUST-00222,Male,24,Urban,8,One Year,Credit Card,561,7.6,0,54.87,389.66,1,2.0,0,DSL,Yes,1
CUST-00223,Female,43,Urban,14,Month-to-Month,Credit Card,467,3.1,0,64.51,840.82,1,5.0,1,No,Yes,0
CUST-00224,Female,43,Suburban,9,Two Year,Credit Card,487,3.1,3,75.59,673.64,1,5.0,0,Fiber Optic,No,0
CUST-00225,Female,41,Urban,19,Two Year,Bank Transfer,743,3.9,2,63.35,1100.02,0,1.0,1,Fiber Optic,Yes,0
CUST-00226,Female,29,Rural,35,One Year,Bank Transfer,529,2.8,1,67.99,2403.19,2,1.0,1,DSL,Yes,0
CUST-00227,Male,33,Urban,26,Month-to-Month,Credit Card,533,8.2,2,72.14,1864.05,3,2.0,1,DSL,Yes,1
CUST-00228,Female,40,Rural,8,Month-to-Month,Credit Card,536,6.9,4,44.59,315.48,2,2.0,1,Fiber Optic,Yes,0
CUST-00229,Male,57,Rural,18,One Year,Bank Transfer,427,1.9,2,75.61,1284.02,3,2.0,1,DSL,Yes,1
CUST-00230,Male,26,Urban,44,Two Year,Electronic Check,218,8.4,3,87.98,3875.05,1,5.0,1,No,Yes,0
CUST-00231,Female,49,Suburban,1,Month-to-Month,Bank Transfer,814,3.7,3,81.2,99.13,1,2.0,2,Fiber Optic,Yes,0
CUST-00232,Female,32,Urban,1,Month-to-Month,Credit Card,713,4.9,0,101.28,173.11,2,5.0,0,DSL,Yes,1
CUST-00233,Female,54,Rural,19,Month-to-Month,Bank Transfer,749,10.1,0,45.39,836.0,2,3.0,1,No,Yes,0
CUST-00234,Female,30,Urban,24,One Year,Electronic Check,285,3.2,2,96.07,2375.16,1,1.0,0,No,Yes,1
CUST-00235,Female,22,Suburban,5,Two Year,Bank Transfer,788,7.1,2,98.11,497.9,0,2.0,1,No,Yes,1
CUST-00236,Female,28,Urban,32,Month-to-Month,Electronic Check,893,4.9,2,51.94,1671.64,1,5.0,0,No,Yes,1
CUST-00237,Female,27,Urban,24,Month-to-Month,Mailed Check,708,2.8,1,66.09,1680.49,0,2.0,1,Fiber Optic,No,1
CUST-00238,Female,69,Urban,61,One Year,Credit Card,829,7.8,1,29.62,1834.27,2,3.0,1,DSL,Yes,0
CUST-00239,Male,30,Urban,4,Two Year,Credit Card,659,0.6,0,51.63,227.31,3,4.0,1,DSL,Yes,0
CUST-00240,Female,58,Suburban,33,Two Year,Credit Card,330,4.4,3,52.48,1704.93,2,4.0,0,Fiber Optic,Yes,0
CUST-00241,Female,63,Suburban,2,One Year,Bank Transfer,601,0.2,1,70.08,77.06,0,2.0,2,DSL,Yes,1
CUST-00242,Male,67,Suburban,19,Month-to-Month,Credit Card,295,0.8,0,38.11,746.56,3,2.0,2,DSL,Yes,0
CUST-00243,Female,32,Urban,19,Month-to-Month,Bank Transfer,380,4.6,0,42.33,824.45,1,5.0,0,No,Yes,1
CUST-00244,Male,59,Urban,11,Two Year,Mailed Check,563,1.8,4,50.67,546.36,2,1.0,1,Fiber Optic,Yes,0
CUST-00245,Male,24,Urban,44,Two Year,Credit Card,536,1.5,2,33.48,1458.92,2,4.0,0,Fiber Optic,Yes,0
CUST-00246,Female,57,Suburban,1,One Year,Bank Transfer,592,15.6,3,45.1,20.0,1,4.0,1,DSL,No,0
CUST-00247,Male,45,Rural,17,One Year,Electronic Check,141,2.3,1,109.97,1845.39,0,4.0,1,Fiber Optic,Yes,1
CUST-00248,Male,49,Urban,5,Two Year,Credit Card,469,4.2,5,49.21,290.31,1,1.0,1,No,Yes,0
CUST-00249,Male,52,Urban,32,Month-to-Month,Credit Card,609,3.8,2,96.55,3088.44,3,4.0,0,DSL,Yes,1
CUST-00250,Male,32,Urban,1,Month-to-Month,Electronic Check,649,0.3,1,72.28,20.0,0,1.0,0,Fiber Optic,Yes,0
CUST-00251,Female,65,Suburban,42,One Year,Credit Card,662,5.6,2,77.58,3262.43,1,4.0,0,Fiber Optic,Yes,0
CUST-00252,Male,53,Suburban,43,Two Year,Electronic Check,550,3.6,2,57.58,2585.01,1,4.0,0,DSL,Yes,1
CUST-00253,Female,38,Suburban,42,One Year,Credit Card,424,2.4,2,33.53,1510.38,0,5.0,0,No,Yes,0
CUST-00254,Male,23,Urban,3,Two Year,Bank Transfer,600,0.3,0,108.17,271.02,1,5.0,0,DSL,Yes,0
CUST-00255,Male,18,Suburban,23,Month-to-Month,Electronic Check,440,1.7,0,40.43,869.58,0,3.0,0,No,Yes,1
CUST-00256,Male,21,Suburban,1,Month-to-Month,Credit Card,680,10.8,1,71.63,41.27,1,5.0,1,No,Yes,1
CUST-00257,Male,28,Urban,45,Month-to-Month,Credit Card,585,1.0,3,75.08,3353.96,1,,0,Fiber Optic,No,0
CUST-00258,Female,61,Suburban,30,Two Year,Credit Card,487,1.2,1,20.0,584.81,1,4.0,1,No,Yes,0
CUST-00259,Female,43,Urban,18,Month-to-Month,Mailed Check,346,1.1,1,34.67,545.67,0,3.0,0,DSL,Yes,0
CUST-00260,Male,54,Urban,31,Month-to-Month,Electronic Check,723,11.1,2,80.04,2496.71,0,3.0,0,DSL,Yes,0
CUST-00261,Male,40,Rural,2,Two Year,Credit Card,611,6.0,1,74.95,109.04,1,2.0,0,No,Yes,0
CUST-00262,Female,46,Urban,18,Month-to-Month,Electronic Check,920,10.7,2,66.68,1200.79,1,5.0,2,Fiber Optic,No,0
CUST-00263,Male,38,Suburban,8,Two Year,Electronic Check,605,12.3,0,81.67,634.38,1,1.0,3,DSL,Yes,0
CUST-00264,Male,65,Suburban,72,One Year,Mailed Check,621,13.2,1,65.47,4689.23,1,1.0,1,Fiber Optic,Yes,0
CUST-00265,Male,62,Urban,46,Month-to-Month,Bank Transfer,206,3.3,1,45.3,2010.54,0,2.0,1,No,Yes,0
CUST-00266,Female,62,Suburban,31,One Year,Mailed Check,562,3.2,0,82.55,2533.26,1,1.0,1,Fiber Optic,Yes,1
CUST-00267,Female,66,Suburban,65,Two Year,Bank Transfer,436,8.8,2,26.92,1691.26,1,2.0,1,Fiber Optic,Yes,1
CUST-00268,Female,44,Urban,10,Month-to-Month,Mailed Check,665,2.0,0,49.83,436.85,0,3.0,1,Fiber Optic,Yes,1
CUST-00269,Male,56,Urban,55,Two Year,Credit Card,566,0.1,0,88.25,4791.2,1,4.0,2,Fiber Optic,Yes,0
CUST-00270,Male,57,Urban,9,Month-to-Month,Credit Card,697,2.0,2,84.34,769.08,0,3.0,2,DSL,Yes,0
CUST-00271,Female,30,Urban,31,Month-to-Month,Electronic Check,926,6.3,1,76.82,2287.37,1,1.0,0,Fiber Optic,Yes,1
CUST-00272,Female,40,Urban,32,Month-to-Month,Electronic Check,340,0.7,3,112.77,3664.61,2,5.0,0,DSL,Yes,0
CUST-00273,Female,33,Urban,1,Two Year,Bank Transfer,689,7.7,3,70.35,122.6,1,1.0,0,No,Yes,0
CUST-00274,Female,47,Urban,10,One Year,Electronic Check,636,8.4,1,63.92,738.79,2,5.0,0,Fiber Optic,Yes,0
CUST-00275,Male,21,Rural,1,Month-to-Month,Bank Transfer,895,0.5,5,101.15,49.8,1,1.0,0,Fiber Optic,Yes,1
CUST-00276,Female,57,Urban,72,Two Year,Credit Card,641,0.5,1,78.95,5678.96,0,1.0,0,DSL,Yes,0
CUST-00277,Male,33,Suburban,3,Month-to-Month,Credit Card,620,1.1,1,64.69,,2,2.0,1,Fiber Optic,Yes,0
CUST-00278,Female,48,Suburban,18,Month-to-Month,Credit Card,670,2.2,3,79.86,1388.65,0,1.0,2,No,Yes,1
CUST-00279,Male,59,Suburban,37,Month-to-Month,Electronic Check,684,3.8,1,81.04,2956.9,1,1.0,1,No,Yes,0
CUST-00280,Female,42,Urban,5,One Year,Credit Card,790,3.3,1,54.66,333.83,2,5.0,2,DSL,Yes,1
CUST-00281,Female,61,Rural,15,One Year,Credit Card,336,9.6,1,38.6,623.43,0,3.0,0,DSL,No,1
CUST-00282,Female,29,Suburban,22,Two Year,Mailed Check,421,0.8,3,60.77,1303.63,1,2.0,3,Fiber Optic,Yes,0
CUST-00283,Female,43,Suburban,4,Month-to-Month,Credit Card,847,6.0,1,127.08,527.63,1,3.0,0,DSL,Yes,1
CUST-00284,Male,54,Urban,36,Month-to-Month,Electronic Check,108,4.0,1,118.71,4305.63,2,3.0,2,No,Yes,1
CUST-00285,Female,65,Urban,8,Two Year,Mailed Check,483,6.7,1,51.9,343.1,0,1.0,0,DSL,Yes,0
CUST-00286,Male,50,Suburban,5,Month-to-Month,Credit Card,529,2.1,1,55.1,262.43,2,5.0,0,Fiber Optic,No,0
CUST-00287,Male,45,Urban,19,Two Year,Credit Card,464,3.2,1,71.41,1400.44,3,4.0,0,DSL,Yes,0
CUST-00288,Male,26,Urban,12,Month-to-Month,Electronic Check,816,0.1,1,57.91,562.13,1,3.0,0,Fiber Optic,Yes,1
CUST-00289,Male,29,Urban,60,Month-to-Month,Bank Transfer,595,0.6,1,108.28,6478.93,0,1.0,2,DSL,Yes,1
CUST-00290,Female,22,Suburban,50,Month-to-Month,Bank Transfer,422,2.3,1,65.19,3261.91,2,3.0,1,No,Yes,0
CUST-00291,Male,69,Rural,15,Month-to-Month,Electronic Check,373,3.3,1,58.27,850.54,3,3.0,1,Fiber Optic,Yes,1
CUST-00292,Male,45,Urban,10,Month-to-Month,Mailed Check,556,0.4,1,36.18,330.44,2,1.0,1,Fiber Optic,No,0
CUST-00293,Male,52,Suburban,9,Month-to-Month,Credit Card,733,8.7,0,112.68,1035.71,2,5.0,1,DSL,Yes,0
CUST-00294,Female,22,Suburban,7,Month-to-Month,Electronic Check,527,14.6,1,64.07,449.36,0,3.0,1,No,No,1
CUST-00295,Female,51,Urban,18,Month-to-Month,Credit Card,473,4.5,1,74.69,1225.22,0,3.0,0,No,Yes,0
CUST-00296,Female,63,Rural,39,Month-to-Month,Bank Transfer,360,0.3,0,83.52,3238.1,1,3.0,0,Fiber Optic,Yes,0
CUST-00297,Female,51,Rural,8,Month-to-Month,Credit Card,574,6.7,0,67.04,457.46,0,1.0,1,No,Yes,1
CUST-00298,Male,30,Suburban,5,Month-to-Month,Bank Transfer,563,1.2,2,56.3,286.96,3,4.0,1,DSL,Yes,1
CUST-00299,Male,56,Urban,15,Month-to-Month,Electronic Check,355,6.6,2,62.16,887.45,1,4.0,0,No,Yes,0
CUST-00300,Female,59,Suburban,1,One Year,Credit Card,705,2.8,3,83.19,106.12,0,2.0,2,DSL,Yes,0
CUST-00301,Male,62,Urban,28,One Year,Credit Card,841,0.3,1,85.9,2286.2,1,2.0,0,Fiber Optic,Yes,1
CUST-00302,Male,65,Urban,17,One Year,Bank Transfer,509,1.6,1,20.0,325.47,1,4.0,2,DSL,Yes,0
CUST-00303,Male,31,Urban,16,Month-to-Month,Credit Card,560,2.8,0,67.02,1069.4,1,5.0,1,DSL,Yes,1
CUST-00304,Female,28,Suburban,8,Month-to-Month,Electronic Check,279,6.7,1,76.16,524.11,1,3.0,0,DSL,Yes,0
CUST-00305,Female,59,Rural,56,Month-to-Month,Electronic Check,647,0.7,3,94.7,5330.76,0,4.0,1,Fiber Optic,Yes,0
CUST-00306,Male,55,Urban,2,Two Year,Electronic Check,592,1.7,2,89.92,218.96,0,5.0,0,No,Yes,0
CUST-00307,Female,21,Urban,48,Month-to-Month,Electronic Check,434,0.4,3,83.76,4030.5,1,3.0,2,Fiber Optic,Yes,0
CUST-00308,Female,50,Rural,11,Month-to-Month,Bank Transfer,351,4.8,1,80.84,845.02,0,5.0,0,DSL,Yes,0
CUST-00309,Female,24,Urban,51,Month-to-Month,Credit Card,869,3.2,2,109.15,5473.14,0,4.0,0,DSL,Yes,0
CUST-00310,Female,58,Suburban,31,Two Year,Electronic Check,576,13.2,5,124.14,3810.86,1,5.0,2,Fiber Optic,Yes,1
CUST-00311,Female,25,Urban,2,One Year,Bank Transfer,316,6.7,1,52.38,118.08,1,5.0,0,Fiber Optic,Yes,0
CUST-00312,Male,54,Urban,42,Month-to-Month,Mailed Check,671,7.5,1,86.91,3725.28,1,4.0,1,DSL,Yes,0
CUST-00313,Female,68,Rural,27,Month-to-Month,Mailed Check,545,0.9,1,32.43,896.43,3,3.0,0,Fiber Optic,Yes,0
CUST-00314,Male,27,Urban,1,Two Year,Mailed Check,511,1.6,2,92.75,20.0,2,2.0,0,Fiber Optic,No,0
CUST-00315,Male,60,Urban,3,Month-to-Month,Bank Transfer,695,3.6,0,55.21,160.22,1,3.0,1,Fiber Optic,Yes,1
CUST-00316,Female,32,Urban,24,One Year,Bank Transfer,50,0.1,3,103.09,2483.98,1,1.0,2,Fiber Optic,Yes,0
CUST-00317,Male,55,Rural,26,One Year,Mailed Check,138,10.2,0,60.75,1490.53,2,2.0,1,DSL,Yes,0
CUST-00318,Male,32,Rural,32,Month-to-Month,Electronic Check,775,7.5,4,49.69,1569.95,1,2.0,2,Fiber Optic,No,1
CUST-00319,Male,22,Urban,30,Month-to-Month,Electronic Check,474,0.3,1,47.0,1454.06,0,2.0,1,Fiber Optic,No,1
CUST-00320,Female,46,Urban,25,Month-to-Month,Credit Card,414,9.5,0,87.5,2195.77,2,1.0,0,Fiber Optic,Yes,1
CUST-00321,Female,36,Suburban,34,Two Year,Electronic Check,232,0.1,1,67.28,2232.28,2,1.0,0,Fiber Optic,Yes,0
CUST-00322,Male,68,Urban,20,One Year,Electronic Check,538,0.6,0,76.57,1558.97,1,1.0,1,Fiber Optic,Yes,0
CUST-00323,Female,27,Suburban,7,Two Year,Bank Transfer,563,0.3,1,43.5,299.37,2,2.0,0,Fiber Optic,Yes,1
CUST-00324,Female,29,Urban,58,One Year,Mailed Check,788,3.3,1,69.89,4115.07,0,4.0,0,Fiber Optic,Yes,0
CUST-00325,Female,21,Urban,1,Two Year,Bank Transfer,574,7.7,2,80.46,20.0,1,4.0,0,No,No,0
CUST-00326,Female,48,Suburban,10,Two Year,Electronic Check,439,1.0,1,123.96,1213.55,1,3.0,0,No,Yes,0
CUST-00327,Male,35,Urban,31,Month-to-Month,Bank Transfer,581,7.4,0,30.89,861.99,0,1.0,0,Fiber Optic,No,0
CUST-00328,Male,33,Rural,13,Month-to-Month,Electronic Check,721,1.0,0,69.58,859.26,1,1.0,0,No,Yes,0
CUST-00329,Female,57,Urban,1,One Year,Credit Card,678,23.3,1,45.66,88.94,1,2.0,2,DSL,Yes,0
CUST-00330,Female,53,Urban,1,One Year,Bank Transfer,624,9.6,0,66.95,117.92,0,4.0,2,DSL,Yes,1
CUST-00331,Male,42,Rural,25,Month-to-Month,Electronic Check,554,6.7,0,75.88,1996.9,0,3.0,0,Fiber Optic,Yes,0
CUST-00332,Male,40,Urban,72,Two Year,Bank Transfer,383,4.5,1,96.71,6928.05,0,4.0,0,Fiber Optic,Yes,0
CUST-00333,Female,29,Suburban,19,Month-to-Month,Electronic Check,293,1.4,1,58.95,1208.53,1,1.0,0,DSL,Yes,1
CUST-00334,Male,51,Urban,16,Month-to-Month,Bank Transfer,261,0.6,1,86.49,1439.88,0,5.0,1,DSL,Yes,0
CUST-00335,Female,53,Suburban,9,One Year,Mailed Check,578,3.1,3,98.28,869.06,1,5.0,2,Fiber Optic,Yes,0
CUST-00336,Female,54,Suburban,7,Month-to-Month,Bank Transfer,599,2.6,2,40.02,289.96,0,5.0,0,DSL,Yes,0
CUST-00337,Male,20,Urban,1,Month-to-Month,Electronic Check,718,5.6,0,21.89,20.0,0,3.0,0,Fiber Optic,Yes,0
CUST-00338,Male,26,Suburban,7,Two Year,Credit Card,612,0.9,1,31.27,259.14,2,5.0,1,DSL,Yes,0
CUST-00339,Female,35,Suburban,14,One Year,Credit Card,710,4.1,1,39.76,483.68,1,2.0,1,DSL,Yes,1
CUST-00340,Female,60,Urban,5,Two Year,Electronic Check,473,5.9,3,62.78,275.25,2,3.0,0,Fiber Optic,Yes,0
CUST-00341,Male,52,Suburban,2,One Year,Credit Card,654,1.8,3,76.18,160.93,0,5.0,2,Fiber Optic,Yes,1
CUST-00342,Female,51,Suburban,30,One Year,Mailed Check,299,7.6,3,32.86,993.37,1,5.0,0,Fiber Optic,Yes,0
CUST-00343,Male,58,Urban,54,One Year,Credit Card,487,2.8,3,100.97,5455.88,1,1.0,0,DSL,Yes,0
CUST-00344,Female,31,Urban,66,Month-to-Month,Mailed Check,133,0.9,0,108.23,7086.02,1,1.0,0,Fiber Optic,Yes,0
CUST-00345,Male,21,Urban,23,One Year,Bank Transfer,506,1.1,1,57.67,1268.04,0,3.0,1,No,Yes,0
CUST-00346,Male,46,Urban,1,Month-to-Month,Electronic Check,744,1.6,1,30.86,20.0,2,3.0,3,No,Yes,1
CUST-00347,Male,58,Suburban,32,Two Year,Credit Card,514,0.9,2,87.73,2705.07,0,3.0,1,No,No,0
CUST-00348,Female,62,Urban,2,Month-to-Month,Bank Transfer,644,4.1,0,68.26,179.62,3,3.0,0,Fiber Optic,Yes,0
CUST-00349,Female,67,Rural,26,Month-to-Month,Credit Card,554,14.9,0,43.3,1165.69,0,1.0,2,Fiber Optic,Yes,1
CUST-00350,Male,32,Urban,36,One Year,Bank Transfer,385,11.3,0,108.28,3923.66,0,5.0,1,DSL,Yes,0
CUST-00351,Female,45,Urban,31,One Year,Electronic Check,462,2.0,4,46.92,1455.99,3,4.0,1,Fiber Optic,No,1
CUST-00352,Male,59,Suburban,72,Month-to-Month,Electronic Check,735,10.0,2,90.24,6482.3,0,3.0,1,Fiber Optic,Yes,0
CUST-00353,Male,33,Suburban,32,Month-to-Month,Mailed Check,643,15.4,0,54.4,1653.1,0,2.0,0,Fiber Optic,Yes,0
CUST-00354,Female,29,Suburban,28,Two Year,Bank Transfer,376,1.7,4,87.05,2476.38,3,3.0,0,Fiber Optic,Yes,0
CUST-00355,Female,69,Urban,7,Month-to-Month,Credit Card,222,11.8,2,48.42,,1,5.0,1,Fiber Optic,Yes,0
CUST-00356,Male,22,Urban,62,Month-to-Month,Bank Transfer,541,29.8,1,87.34,5494.19,2,3.0,1,DSL,Yes,0
CUST-00357,Female,51,Urban,4,Month-to-Month,Electronic Check,383,8.0,2,48.39,191.98,1,5.0,0,Fiber Optic,Yes,1
CUST-00358,Female,59,Rural,56,Month-to-Month,Credit Card,464,2.5,0,104.84,5861.14,1,2.0,0,Fiber Optic,No,1
CUST-00359,Male,18,Urban,8,Month-to-Month,Electronic Check,209,4.7,2,71.47,528.85,0,4.0,1,DSL,Yes,1
CUST-00360,Male,56,Rural,3,Two Year,Credit Card,708,2.3,0,30.15,114.86,3,5.0,4,Fiber Optic,Yes,0
CUST-00361,Female,49,Suburban,42,Month-to-Month,Credit Card,480,27.6,1,58.87,2499.9,2,5.0,0,Fiber Optic,Yes,0
CUST-00362,Male,43,Urban,1,Month-to-Month,Electronic Check,510,0.4,2,61.56,128.03,0,3.0,0,Fiber Optic,Yes,1
CUST-00363,Male,34,Suburban,42,Two Year,Bank Transfer,333,11.2,2,28.54,1244.24,0,5.0,2,DSL,Yes,0
CUST-00364,Female,65,Suburban,7,One Year,Bank Transfer,444,0.4,2,91.63,619.4,0,5.0,2,Fiber Optic,Yes,1
CUST-00365,Male,44,Rural,51,Month-to-Month,Electronic Check,524,0.2,2,82.31,4129.17,1,5.0,2,Fiber Optic,Yes,0
CUST-00366,Male,41,Urban,28,Month-to-Month,Credit Card,377,14.1,2,25.6,766.79,0,2.0,0,DSL,Yes,0
CUST-00367,Female,52,Urban,26,Two Year,Credit Card,456,10.1,1,78.58,2020.74,0,2.0,0,No,Yes,0
CUST-00368,Female,63,Urban,10,Month-to-Month,Electronic Check,777,2.2,2,37.05,350.79,1,5.0,1,Fiber Optic,Yes,0
CUST-00369,Male,59,Urban,1,One Year,Bank Transfer,149,15.8,0,58.4,43.22,0,4.0,1,No,Yes,0
CUST-00370,Male,56,Suburban,42,One Year,Credit Card,536,9.9,2,49.52,2176.91,2,1.0,1,Fiber Optic,Yes,1
CUST-00371,Female,43,Rural,4,Month-to-Month,Electronic Check,342,11.6,2,56.27,248.48,0,2.0,1,DSL,No,0
CUST-00372,Female,66,Urban,11,One Year,Electronic Check,767,4.5,2,48.5,573.59,1,5.0,0,Fiber Optic,Yes,0
CUST-00373,Female,55,Suburban,22,Month-to-Month,Credit Card,463,15.9,2,92.36,2105.22,3,1.0,0,Fiber Optic,Yes,1
CUST-00374,Female,40,Suburban,15,Month-to-Month,Electronic Check,290,8.3,3,83.95,1274.24,0,1.0,2,Fiber Optic,Yes,1
CUST-00375,Male,39,Urban,5,Two Year,Bank Transfer,456,14.1,1,75.89,353.12,1,3.0,1,Fiber Optic,Yes,1
CUST-00376,Female,21,Urban,3,Month-to-Month,Credit Card,569,1.7,0,49.3,81.86,0,4.0,1,DSL,Yes,0
CUST-00377,Female,66,Suburban,3,Month-to-Month,Electronic Check,1055,3.8,1,77.16,209.39,0,3.0,0,DSL,Yes,1
CUST-00378,Male,26,Rural,47,One Year,Electronic Check,78,10.1,1,65.01,3070.34,1,5.0,1,Fiber Optic,No,0
CUST-00379,Female,21,Suburban,1,One Year,Mailed Check,260,4.3,4,64.47,90.41,2,1.0,1,Fiber Optic,Yes,1
CUST-00380,Male,24,Urban,72,Month-to-Month,Electronic Check,761,8.1,2,76.53,5494.14,0,1.0,1,Fiber Optic,No,0
CUST-00381,Female,40,Urban,5,One Year,Bank Transfer,198,18.1,1,70.97,320.93,1,1.0,0,Fiber Optic,Yes,0
CUST-00382,Female,19,Urban,2,Month-to-Month,Credit Card,501,8.2,2,99.1,183.19,1,3.0,1,Fiber Optic,Yes,1
CUST-00383,Female,66,Suburban,20,One Year,Mailed Check,403,1.9,1,83.9,1656.92,2,2.0,0,Fiber Optic,No,0
CUST-00384,Male,41,Suburban,2,Two Year,Electronic Check,371,0.6,0,96.07,250.52,2,4.0,1,No,Yes,0
CUST-00385,Male,57,Urban,22,Two Year,Credit Card,465,1.6,1,51.22,1184.11,3,1.0,2,Fiber Optic,No,0
CUST-00386,Female,48,Suburban,45,One Year,Credit Card,433,5.4,1,109.99,4970.76,2,4.0,0,Fiber Optic,Yes,0
CUST-00387,Male,64,Suburban,1,Month-to-Month,Electronic Check,711,0.1,1,59.95,32.77,1,1.0,0,Fiber Optic,Yes,1
CUST-00388,Male,48,Suburban,38,Month-to-Month,Electronic Check,765,1.1,4,95.94,3655.2,1,3.0,2,DSL,Yes,1
CUST-00389,Male,64,Rural,12,Month-to-Month,Credit Card,585,2.0,1,82.8,1047.4,0,5.0,0,No,Yes,0
CUST-00390,Male,57,Urban,4,One Year,Electronic Check,452,10.4,1,74.89,305.41,0,2.0,1,DSL,Yes,0
CUST-00391,Male,65,Rural,4,Month-to-Month,Credit Card,551,0.3,2,68.38,286.94,1,5.0,1,No,Yes,1
CUST-00392,Male,68,Urban,60,Two Year,Credit Card,661,0.3,0,118.87,7153.75,0,3.0,1,Fiber Optic,Yes,0
CUST-00393,Female,60,Urban,2,Two Year,Bank Transfer,700,4.0,0,111.06,222.07,3,1.0,0,Fiber Optic,Yes,0
CUST-00394,Female,51,Rural,48,Month-to-Month,Bank Transfer,574,1.0,2,71.25,3443.91,2,4.0,1,DSL,Yes,0
CUST-00395,Male,41,Rural,18,One Year,Electronic Check,805,1.4,0,71.16,1212.37,0,3.0,1,Fiber Optic,Yes,1
CUST-00396,Female,66,Suburban,1,One Year,Bank Transfer,376,1.0,1,46.6,22.8,0,5.0,1,DSL,Yes,1
CUST-00397,Female,43,Suburban,14,Month-to-Month,Credit Card,727,4.4,1,40.89,629.41,0,5.0,2,Fiber Optic,Yes,0
CUST-00398,Female,33,Suburban,40,One Year,Mailed Check,640,0.3,1,56.73,2262.43,1,5.0,0,Fiber Optic,No,0
CUST-00399,Female,64,Suburban,31,Month-to-Month,Credit Card,377,14.1,0,64.87,2049.5,0,1.0,0,DSL,Yes,0
CUST-00400,Male,30,Urban,16,Month-to-Month,Electronic Check,546,0.7,1,86.92,,1,5.0,2,Fiber Optic,No,0
CUST-00401,Female,32,Suburban,47,One Year,Electronic Check,560,15.1,3,116.03,5474.26,2,5.0,4,Fiber Optic,No,1
CUST-00402,Female,44,Urban,3,Two Year,Credit Card,471,7.5,0,20.0,20.0,0,1.0,0,Fiber Optic,Yes,0
CUST-00403,Male,21,Urban,57,Month-to-Month,Credit Card,469,8.8,4,34.98,2001.14,2,1.0,2,No,Yes,1
CUST-00404,Male,33,Urban,44,One Year,Mailed Check,195,0.9,2,77.05,3319.64,1,3.0,1,Fiber Optic,Yes,0
CUST-00405,Female,47,Suburban,29,Month-to-Month,Electronic Check,362,5.5,1,27.91,878.09,2,1.0,0,Fiber Optic,Yes,1
CUST-00406,Female,61,Rural,40,Two Year,Credit Card,452,8.5,0,96.55,3900.8,2,4.0,2,No,Yes,0
CUST-00407,Female,47,Suburban,18,Two Year,Mailed Check,385,4.1,1,88.77,1639.02,3,4.0,0,DSL,Yes,0
CUST-00408,Female,53,Rural,26,Month-to-Month,Bank Transfer,328,4.0,1,83.77,2153.8,0,2.0,1,Fiber Optic,Yes,1
CUST-00409,Female,20,Urban,19,Two Year,Bank Transfer,712,0.9,3,31.29,598.14,0,1.0,1,Fiber Optic,Yes,1
CUST-00410,Female,39,Suburban,10,Month-to-Month,Electronic Check,479,2.7,0,39.67,389.99,1,5.0,1,No,Yes,1
